409,tcp,telnet,SF,279,9598,0,0,0,0,0,1,1,1,251,113,0.45,0.01,normal,2
0,tcp,http,SF,226,651,0,0,0,0,0,1,12,12,255,255,1.00,0.00,normal,2
0,tcp,http,SF,299,447,0,0,0,0,0,1,26,44,255,255,1.00,0.00,normal,2
0,tcp,http,S0,0,0,0,0,0,0,0,0,14,6,94,26,0.28,0.04,neptune,1
0,tcp,ftp_data,SF,12,0,0,0,0,0,0,1,2,2,11,88,0.36,0.27,normal,2
0,tcp,http,SF,281,1951,0,0,0,0,0,1,30,31,77,255,1.00,0.00,normal,2
0,tcp,bgp,S0,0,0,0,0,0,0,0,0,138,25,255,25,0.10,0.05,neptune,1
0,udp,domain_u,SF,42,42,0,0,0,0,0,0,4,6,255,245,0.96,0.01,normal,2
0,tcp,ftp,S0,0,0,0,0,0,0,0,0,300,7,255,7,0.03,0.07,neptune,1
0,tcp,time,S0,0,0,0,0,0,0,0,0,199,9,255,9,0.04,0.07,neptune,1
0,tcp,http,SF,263,453,0,0,0,0,0,1,15,15,255,255,1.00,0.00,normal,2
36613,tcp,private,RSTR,1,0,0,0,0,0,0,0,2,2,255,2,0.01,0.50,portsweep,2
0,tcp,ftp,RSTO,0,0,0,0,0,0,0,0,1,1,212,43,0.20,0.02,normal,2
0,tcp,private,S0,0,0,0,0,0,0,0,0,144,15,255,30,0.12,0.06,neptune,1
0,tcp,sql_net,S0,0,0,0,0,0,0,0,0,104,4,255,18,0.07,0.07,neptune,1
0,tcp,http,SF,283,1980,0,0,0,0,0,1,18,18,18,255,1.00,0.00,normal,2
0,tcp,http,SF,161,5530,0,0,0,0,0,1,2,2,2,255,1.00,0.00,normal,2
0,tcp,http,SF,211,321,0,0,0,0,0,1,7,11,211,255,1.00,0.00,normal,2
0,tcp,http,SF,201,1701,0,0,0,0,0,1,7,7,32,255,1.00,0.00,normal,2
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,1,25,4,112,1.00,0.00,nmap,2
0,udp,other,SF,147,0,0,0,0,0,0,0,3,1,255,1,0.00,0.67,normal,2
0,tcp,private,S0,0,0,0,0,0,0,0,0,74,16,255,5,0.02,0.06,neptune,1
